date,category,exercise,exercise_id,measure,record,feel,notes
2025-07-26,Legs,sl rdl,,45lbs,12,,
2025-07-26,Arms,tricep overhead extension,,"30,35lbs","15,10",,
2025-07-26,Arms,reverse curls,reverse-curls,"57,52lbs","10,2x12",,
2025-07-28,Legs,nordic curls,nordic-curls,15lbs,2x10,,
2025-07-29,Arms,sa dead hang,sa-dead-hang,10lbs,2x10s*,,
2025-07-29,Back,weighted pullups,,15lbs,2x4,,
2025-07-29,More!,academy: 50 pushups,,,,,
2025-07-29,Back,neutral pulldowns,,140lbs,2x9,,
2025-07-29,More!,academy: 50 squats,,,,,
2025-07-29,Back,back extension,,30lbs,"20,22",,
2025-07-29,More!,academy: 50 up downs,,,,,
2025-07-29,More!,academy: 50 lunges,,,,,
2025-07-30,Arms,ez bar curls,ez-bar-curls,52lbs,"9,2x10",2,
2025-07-30,Back,lat pullaround,lat-pullaround,57.5lbs,4x10,2,
2025-07-30,Chest,sa pushups,,,2x5,2,
2025-07-30,Shoulders,sa reverse cable fly,,2/15lbs,3x15,2,
2025-07-30,Back,sideways single arm pulldown,,42.5lbs,2x15,,
2025-07-31,Arms,tricep forward extension,,15lbs,2x12,,
2025-07-31,Back,sa cable row (serratus anterior),,62.5lbs,2x15,,
2025-07-31,Chest,heavy hold,,165lbs,2x15s,,
2025-07-31,Legs,sl leg extension - L,,"60,75,90lbs",3x15,,
2025-07-31,Shoulders,cable lateral raise,cable-lateral-raise,7.5lbs,2x15,,
2025-07-31,Arms,tricep overhead extension,,35lbs,2x10,,
2025-07-31,Back,sa cable row (full rom),,62.5lbs,2x12,,
2025-07-31,Chest,bb bench,,135lbs,"5,3,5,2",,
2025-07-31,Legs,sl leg extension - R,,"80,95,110lbs",3x15,,
2025-07-31,Shoulders,overhead press,overhead-press,70lbs,"8,9,8",,
2025-07-31,Back,weighted pullups,,"15,10,0lbs","4,5,8",,
2025-08-01,Legs,tb deadlift,,"2x280,265,245",4x1,,
2025-08-01,Legs,sl front squat,,65lbs,3x12,,
2025-08-01,Legs,zercher squats,zercher-squats,95lbs,3x12,,
2025-08-01,Legs,step ups,step-ups,85lbs,3x12,,
2025-08-01,Legs,sl seated hamstring curl,,50lbs,3x15,,
2025-08-02,Arms,bayesian cable curls,bayesian-cable-curls,"2x2/20,2x2/15","9,8,15,11",,
2025-08-02,Legs,bb rdl,,155lbs,3x8,,
2025-08-02,Shoulders,db t-raises,db-t-raises,"2/15,2x2/17.5,2/15","15,2x12,15",,
2025-08-02,Arms,tricep forward extension,,"15,2x17.5","2x15,10",,
2025-08-02,Legs,sl rdl,,45lbs,15,,
2025-08-02,Arms,tricep overhead extension,,30lbs,10,,
2025-08-04,Arms,sa dead hang,sa-dead-hang,10lbs,2x15s,,
2025-08-04,Back,pullups,pullups,"0,10lbs","8,3",,
2025-08-04,Chest,sa pushups,,,5,,
2025-08-04,Legs,nordic curls,nordic-curls,15lbs,2x10,,
2025-08-04,Back,back extension,,30lbs,2x20,,
2025-08-04,Chest,deficit pushups w/ 1s hold,,,10,,
2025-08-06,Back,sideways single arm pulldown,,50lbs,"6,8",,
2025-08-06,Chest,sa pushups,,,3,,
2025-08-06,Legs,sl leg extension - L,,"30,60lbs","15,8",,
2025-08-06,Shoulders,sa reverse cable fly,,"2x2/15,2/10","2x10,15",,
2025-08-07,Arms,reverse curls,reverse-curls,52lbs,3x10,,
2025-08-07,Back,pullups,pullups,,"8,10",,
2025-08-07,Chest,bb bench,,135lbs,"1,2",,
2025-08-07,Shoulders,db shoulder press,db-shoulder-press,2/35lbs,4x12,,
2025-08-07,Back,face pulls,face-pulls,"42.5,50,57.5lbs","2x12,15",,
2025-08-07,Chest,speed bench,,95lbs,3x9,,
2025-08-07,Shoulders,half kneeling lm press,,45lbs,3x15,,
2025-08-07,Chest,low-high cable fly,,2/20lbs,2x10,,
2025-08-07,Shoulders,upright rows,,"42.5,2x50","15,2x10",,
2025-08-08,Arms,tricep forward extension,,17.5lbs,3x10,,
2025-08-08,Back,sa cable row (serratus anterior),,70lbs,2x10,,
2025-08-08,Arms,tricep overhead extension,,35lbs,"2x10,12",,
2025-08-08,Back,sa cable row (full rom),,70lbs,2x8,,
2025-08-09,Back,back extension,,30lbs,2x25,,
2025-08-09,Legs,back squats,,"135,155,3x165,135","10,6,3x3,10",,
2025-08-09,Legs,sl front squat,,"65,2x75","12,2x10",,
2025-08-09,Legs,tb staggered stance split squats,,95lbs,3x10,,
2025-08-09,Legs,sl seated hamstring curl,,"60,55lbs","8,2x12",,
2025-08-10,Arms,suitcase carry,suitcase-carry,65lbs,2x45s,,
2025-08-11,Arms,tricep forward extension,,20lbs?,"20,15",,
2025-08-11,Back,pullups,pullups,"2x10,0","2x4,5",,
2025-08-11,Chest,bb bench,,"3x135,115","*4,5,3,9,10",,
2025-08-11,Shoulders,overhead press,overhead-press,"70,3x65","6,2x10,8",,
2025-08-11,Arms,tricep overhead extension,,"30,35lbs","13,10",,
2025-08-11,Back,sa cable row (serratus anterior),,70lbs,2x12,,
2025-08-11,Chest,dips,dips,15lbs,"7,6,5",,
2025-08-11,Arms,preacher curls,preacher-curls,"25,30lbs","12,5",,
2025-08-11,Back,sa cable row (full rom),,70lbs,2x10,,
2025-08-13,Legs,bb rdl,,155lbs,"2x10,12",,
2025-08-13,Legs,sl rdl,,50lbs,10,,
2025-08-13,Legs,nordic curls,nordic-curls,"0,2x15","15,2x10",,
2025-08-14,Back,pullups,pullups,,"8,10",,
2025-08-14,Chest,speed bench,,95lbs,3x9,,
2025-08-14,Shoulders,db shoulder press,db-shoulder-press,"3x2/40,2/30","10,9,8,15",,
2025-08-14,Back,sa pulldowns,,50lbs,2x12,,
2025-08-14,Chest,sa pushups,,,2x5,,
2025-08-14,Shoulders,half kneeling lm press,,50lbs,3x12,,
2025-08-14,Back,db y-raises,db-y-raises,2/12.5lbs,"10,12",,
2025-08-14,Chest,low-high cable fly,,2/20lbs,2x12,,
2025-08-14,Shoulders,sa reverse cable fly,,2/15lbs,2x12,,
2025-08-15,Arms,sa dead hang,sa-dead-hang,10lbs,2x20s,,
2025-08-15,Back,back extension,,35lbs,2x20,,
2025-08-15,Legs,back squats,,"2x135,115","10,8",,
2025-08-15,Legs,sl seated hamstring curl,,55lbs,"12,2x15",,
2025-08-18,Arms,tricep forward extension,,15lbs,"15,12",,
2025-08-18,Back,pullups,pullups,10lbs,"2x5,4",,
2025-08-18,Chest,heavy hold,,165lbs,2x15s,,
2025-08-18,Shoulders,overhead press,overhead-press,"65,3x75","12,2x7,6",,
2025-08-18,Arms,tricep overhead extension,,30lbs,"11,10",,
2025-08-18,Chest,bb bench,,"4x135,115","5,5*,5,5*,8",,
2025-08-20,Arms,suitcase carry,suitcase-carry,65lbs,"45s,40s",,majorly modified workout. yesterday's 6 hr hike doing dyer-crystal loop has my top end strength zapped and getting dizzy after first set of RDLs
2025-08-20,Legs,bb rdl,,155lbs,12,,majorly modified workout. yesterday's 6 hr hike doing dyer-crystal loop has my top end strength zapped and getting dizzy after first set of RDLs
2025-08-20,Legs,sl rdl,,50lbs,10,,
2025-08-21,Back,bw pullups,,,2x10*,,
2025-08-21,Chest,speed bench,,95lbs,3x9,,
2025-08-21,Legs,sl lying leg curl,,"25,2x30",3x12,,
2025-08-21,Shoulders,sm shoulder press,,"50,2x70,60","10,8,7,9",,
2025-08-21,Back,rear delt flys,,2/20lbs,2x15,,
2025-08-21,Shoulders,half kneeling lm press,,50lbs,3x15,,
2025-08-21,Shoulders,upright rows,,50lbs,3x10,,
2025-08-23,Arms,reverse curls,reverse-curls,52lbs,"12,2x15",,
2025-08-23,Back,sa pulldowns,,50lbs,2x15,,
2025-08-23,Chest,sa pushups,,,2x5,,
2025-08-23,Shoulders,sa reverse cable fly,,2/15lbs,2x15,,
2025-08-23,Chest,sm incline bench,,70lbs,2x10,,
2025-08-25,Arms,tricep forward extension,,15lbs,2x12,,
2025-08-25,Back,weighted pullups,,10lbs,3x4,,
2025-08-25,Chest,bb bench,,135lbs,"4x5,2x10",,
2025-08-25,Shoulders,overhead press,overhead-press,"2x75,2x65","7,5,11,9",,
2025-08-25,Arms,tricep overhead extension,,30lbs,"10,8",,
2025-08-25,Back,sa cable row (serratus anterior),,70lbs,"15,12",,
2025-08-25,Arms,ez bar curls,ez-bar-curls,52lbs,3x10,,
2025-08-25,Back,sa cable row (full rom),,70lbs,2x10,,
2025-08-26,Arms,arms w/ Leadville fire,,,,,
2025-08-27,Legs,bb rdl,,155lbs,3x12,,
2025-08-27,Legs,sl rdl,,50lbs,12,,
2025-08-27,Legs,nordic curls,nordic-curls,,"10,12,15",,
2025-08-28,Back,bw pullups,,,"8,6",,
2025-08-28,Chest,speed bench,,105lbs,3x9,,
2025-08-28,Legs,leg extension - L,,"50,70,90lbs","24,15,10",,
2025-08-28,Shoulders,db shoulder press,db-shoulder-press,2/40lbs,"3x10,8",,
2025-08-28,Back,sa pulldowns,,57.5lbs,2x10,,
2025-08-28,Chest,sa pushups,,,2x5,,
2025-08-28,Shoulders,half kneeling lm press,,55lbs,4x12,,
2025-08-28,Back,face pulls,face-pulls,65lbs,3x10,,
2025-08-28,Chest,low-high cable fly,,2/20lbs,2x12,,
2025-08-28,Shoulders,sa reverse cable fly,,2/17.5lbs,2x12,,
2025-08-28,Shoulders,upright rows,,50lbs,3x12,,
2025-08-29,Back,Jefferson curls,,40lbs,"10,2x15",,
2025-08-29,Legs,sl front squat,,75lbs,3x12,,
2025-08-29,Legs,sl lying leg curl,,30lbs,3x15,,
2025-09-01,Arms,tricep forward extension,,15lbs,2x12,,
2025-09-01,Back,weighted pullups,,15lbs,3x3,,
2025-09-01,Chest,bench,,"4x145,115","4x3,10,12",,
2025-09-01,Shoulders,overhead press,overhead-press,75lbs,"7,2x6,5",,
2025-09-01,Arms,tricep overhead extension,,30lbs,"10,9",,
2025-09-01,Back,sa cable row (serratus anterior),,70lbs,2x15,,
2025-09-01,Chest,weighted dips,,15lbs,"6,8,7",,
2025-09-01,Back,sa cable row (full rom),,70lbs,2x12,,
2025-09-02,Arms,suitcase carry,suitcase-carry,65lbs,"45,40s",,
2025-09-02,Legs,bb rdl,,165lbs,3x8,,
2025-09-02,Shoulders,lateral raises,,2/20lbs,3x15,,
2025-09-02,Arms,preacher curls,preacher-curls,25lbs,3x10,,
2025-09-02,Legs,sl rdl,,50lbs,15,,
2025-09-02,Legs,nordic curls,nordic-curls,"0,2x15","15,10,12",,
2025-09-03,Back,light pullups,,"0,5lbs","7,5",,
2025-09-03,Chest,speed bench,,105lbs,3x6,,
2025-09-03,Shoulders,db shoulder press,db-shoulder-press,"2x2/40,2x2/35","2x6,2x10",,
2025-09-03,Back,sa pulldowns,,57.5lbs,2x10,,
2025-09-03,Chest,sa pushups,,,5,,
2025-09-03,Shoulders,half kneeling lm press,,55lbs,3x15,,
2025-09-03,Back,rear delt flys,,2/25lbs,3x12,,
2025-09-03,Chest,sm incline bench,,"70,2x80","12,2x8",,
2025-09-03,Shoulders,upright rows,,57.5lbs,3x10,,
2025-09-03,Shoulders,sa reverse cable fly,,2/17.5lbs,2x15,,
2025-09-05,Legs,sl front squat,,85lbs,"2x10,12",,
2025-09-05,Legs,zercher squats,zercher-squats,"105,2x115,135,155","2x10,5,3",,
2025-09-05,Legs,lunges,,70lbs,12,,
2025-09-05,Legs,SS tb deadlift,,"135,2x185","25,15,10",,
2025-09-05,Legs,SS jump squats,,2/20lbs,3x10,,
2025-09-08,Arms,tricep forward extension,,15lbs,2x15,,
2025-09-08,Back,weighted pullups,,15lbs,3x3,,
2025-09-08,Chest,bench,,"4x145,2x125","2x3,4,3,2x8",,
2025-09-08,Shoulders,db shoulder press,db-shoulder-press,2/40lbs,"8,2x9,8",,
2025-09-08,Arms,tricep overhead extension,,30lbs,"11,8",,
2025-09-08,Back,sa cable row (serratus anterior),,77.5lbs,2x10,,
2025-09-08,Back,sa cable row (full rom),,77.5lbs,8,,
2025-09-09,Chest,weighted dips,,15lbs,"8,10,8",,
2025-09-09,Legs,bb rdl,,165lbs,3x10,,
2025-09-09,Legs,sl rdl,,60lbs,10,,
2025-09-09,Legs,sl lying leg press,,"70,2x80","12,2x10",,
2025-09-10,Back,bw pullups,,,"8,9",,
2025-09-10,Chest,speed bench,,105lbs,3x9,,
2025-09-10,Legs,bulgarian split squat + hops,,45lbs,3x10,,
2025-09-10,Shoulders,overhead press,overhead-press,"65,75,3x80,65","8,6,3x4,8",,
2025-09-10,Back,sa pulldowns,,57.5lbs,"12,10",,
2025-09-10,Chest,sa pushups,,,"5,6",,
2025-09-10,Shoulders,half kneeling lm press,,60lbs,3x10,,
2025-09-10,Chest,low-high cable fly,,2/20lbs,"10,9",,
2025-09-10,Shoulders,upright rows,,57.5lbs,3x12,,
2025-09-10,Shoulders,sa reverse cable fly,,20lbs,2x10,,
2025-09-12,Arms,sa dead hang,sa-dead-hang,13lbs,2x15s,,"once again almost bitched out due to soreness... did it anyway, PRed left and right."
2025-09-12,Legs,sl front squat + bulgarian hops,,65lbs,10,,"once again almost bitched out due to soreness... did it anyway, PRed left and right."
2025-09-12,Legs,sl front squat,,85lbs,2x12,,
2025-09-12,Legs,zercher squats,zercher-squats,115lbs,"2x10,12",,
2025-09-12,Legs,step ups + step up plyos,,2/25lbs,"10,12,15",,
2025-09-12,Legs,tb deadlift + tuck jumps,,185lbs,"2x12,13",,
2025-09-12,Legs,sl seated hamstring curl,,60lbs,3x10,,
2025-09-13,Arms,ez bar curls,ez-bar-curls,52lbs,"12,11,10",,
2025-09-13,Back,face pulls,face-pulls,65lbs,"15,12,11",,
2025-09-13,Chest,sm incline bench,,80lbs,3x9,,
2025-09-13,Shoulders,db lateral raises,,2/22.5lbs,3x12,,
2025-09-13,Arms,reverse curls,reverse-curls,52lbs,3x15*,,
2025-09-15,Back,weighted pullups,,15lbs,3x3,,
2025-09-15,Chest,bench,,"4x145,2x125","4,5,2,4,8,10",,
2025-09-15,Shoulders,db shoulder press,db-shoulder-press,2/40lbs,"3x10,8",,
2025-09-16,Arms,tricep forward extension,,17.5lbs,"15,12",,
2025-09-16,Back,sa cable row (serratus anterior),,77.5lbs,10,,
2025-09-16,Legs,bb rdl,,165lbs,2x8,,
2025-09-16,Arms,tricep overhead extension,,30lbs,10,,
2025-09-16,Back,sa cable row (full rom),,77.5lbs,6,,
2025-09-16,Legs,sl rdl,,60lbs,12*,,
2025-09-16,Legs,sl lying leg press,,80lbs,10,,
2025-09-17,Chest,weighted dips,,20lbs,2x6,,
2025-09-18,Back,bw pullups,,,"8,2x6",,
2025-09-18,Chest,speed bench,,105lbs,3x9,,
2025-09-18,Shoulders,overhead press,overhead-press,"65,4x80,65","10,4x5,10",,
2025-09-18,Back,sa pulldowns,,57.5lbs,"10,8",,
2025-09-18,Chest,sa pushups - R,,,7,,
2025-09-18,Shoulders,half kneeling lm press,,60lbs,3x12,,
2025-09-18,Chest,low-high cable fly,,2/20lbs,"10,11",,
2025-09-18,Shoulders,ez bar upright rows,,62lbs,3x12,,
2025-09-18,Shoulders,sa reverse cable fly,,20lbs,"12,10",,
2025-09-19,Arms,sa dead hang,sa-dead-hang,18lbs,2x10s,,
2025-09-19,Legs,sl front squat - L,,95lbs,3x8,,
2025-09-19,Legs,zercher squats,zercher-squats,115lbs,3x12,,
2025-09-19,Legs,tb deadlift + tuck jumps,,185lbs,3x15,,
2025-09-19,Legs,lunges + plyo lunges,,65lbs,"12,13,15",,
2025-09-19,Legs,sl seated hamstring curl,,60lbs,3x10,,
2025-09-20,Arms,preacher curls,preacher-curls,25lbs,"15,2x12",,
2025-09-20,Back,rear delt flys,,2/30lbs,3x10,,
2025-09-20,Shoulders,db lateral raises,,2/25lbs,3x9,,
2025-09-22,Back,bw pullups,,,"8,2x6,5",,
2025-09-22,Chest,bench,,"4x145,2x125","4x5,10,12",,
2025-09-22,Legs,nordic curls*,nordic-curls,,3x10,,
2025-09-22,Shoulders,db shoulder press,db-shoulder-press,2/40lbs,4x12,,
2025-09-23,Arms,tricep forward extension,,15lbs,"15,12",,
2025-09-23,Back,sa cable row (serratus anterior),,75lbs,2x15,,
2025-09-23,Legs,bb rdl,,165lbs,3x12,,
2025-09-23,Arms,tricep overhead extension,,30lbs,"10,8",,
2025-09-23,Back,sa cable row (full rom),,75lbs,2x10,,
2025-09-23,Legs,sl lying leg press,,"80,2x70","6,2x12",,
2025-09-23,Legs,sl rdl,,60lbs,15*,,
2025-09-24,Back,lat high row machine,,"55,70,2x80","15,3x12",,
2025-09-24,Chest,speed bench,,115lbs,"9,2x7",,
2025-09-24,Shoulders,overhead press,overhead-press,"65,4x85,65","12,4,3x3,12",,
2025-09-24,Back,sa pulldowns,,57.5lbs,2x12,,
2025-09-24,Shoulders,neutral grip sa shoulder press,,35lbs,"10,2x12",,
2025-09-24,Shoulders,ez bar upright rows,,70lbs,3x10,,
2025-09-24,Shoulders,sa reverse cable fly,,20lbs,2x12,,
2025-09-26,Legs,sl front squat,,95lbs,3x10,,
2025-09-26,Legs,zercher squats,zercher-squats,125lbs,3x8,,
2025-09-26,Legs,heels elevated back squat + tuck jumps,,135lbs,3x10,,
2025-09-26,Legs,step ups + step up plyos,,2/30lbs,3x10,,
2025-09-26,Legs,sl seated hamstring curl,,60lbs,"2x12,15",,
2025-09-27,Back,weighted pullups,,15lbs,"2x3,2",,
2025-09-27,Chest,sm incline bench,,80lbs,3x10,,
2025-09-27,Shoulders,db lateral raises,,2/25lbs,3x12,,
2025-09-27,Back,face pulls,face-pulls,70lbs,3x11,,
2025-09-29,Back,bw pullups,,,"10,9,6",,
2025-09-29,Chest,bench,,"4x155,2x135","3x3,2,8,7",,
2025-09-29,Legs,nordic curls,nordic-curls,"0,2x15","12,2x10",,
2025-09-29,Shoulders,db shoulder press,db-shoulder-press,"2x2/45,2x2/40","10,8,9,8",,
2025-09-30,Arms,tricep forward extension,,17.5lbs,2x15,,
2025-09-30,Back,sa cable row (serratus anterior),,80lbs,2x10,,
2025-09-30,Chest,weighted dips,,20lbs,3x6,,
2025-09-30,Legs,bb rdl,,175lbs,3x10,,
2025-09-30,Back,sa cable row (full rom),,80lbs,"8*,6*",,
2025-09-30,Legs,sl lying leg press,,"80,2x90","12,10,12",,
2025-09-30,Legs,sl rdl,,60lbs,15,,
2025-10-02,Arms,reverse curls,reverse-curls,52lbs,3x15,,
2025-10-02,Back,lat pullaround,lat-pullaround,57.5lbs,"10,2x12",,
2025-10-02,Chest,speed bench,,115lbs,"2x9,6",,
2025-10-02,Legs,sl seated hamstring curl,,65lbs,3x10,,
2025-10-02,Shoulders,overhead press,overhead-press,"65,4x85,65","12,2,3x3,13",,
2025-10-02,Back,sa pulldowns,,65lbs,"5,6",,
2025-10-02,Chest,sa pushups,,,2x5,,
2025-10-02,Shoulders,half kneeling sa lm press,,65lbs,"9,2x8",,
2025-10-02,Shoulders,ez bar upright rows,,72lbs,"10,11,10",,
2025-10-02,Shoulders,sa reverse cable fly,,22.5lbs,2x10,,
2025-10-03,Legs,sl front squat,,95lbs,3x12,,
2025-10-03,Legs,zercher squats,zercher-squats,125lbs,3x10,,
2025-10-03,Legs,tb deadlift + tuck jumps,,195lbs,"12,2x10",,
2025-10-03,Legs,lunges + plyo lunges,,75lbs,"2x12,10",,
2025-10-04,Arms,ez bar curls,ez-bar-curls,52lbs,"13,2x12",,
2025-10-04,Back,weighted pullups,,15lbs,"3,2x4",,
2025-10-04,Shoulders,db lateral raises,,2/25lbs,3x12,,
2025-10-04,Arms,sa dead hang,sa-dead-hang,26lbs,2x15s,,
2025-10-04,Back,rear delt flys,,2/30lbs,3x12,,
2025-10-06,Back,bw pullups,,,"10,8,7",,
2025-10-06,Chest,bench,,"4x155,2x135","3,4,3,2,9,7",,
2025-10-06,Legs,nordic curls,nordic-curls,"10,2x15","2x12,15",,
2025-10-06,Shoulders,db shoulder press,db-shoulder-press,"3x2/40,2/35","12,10,7,8",,
2025-10-07,Arms,tricep forward extension,,20lbs,2x12,,
2025-10-07,Back,sa cable row (serratus anterior),,80lbs,2x12,,
2025-10-07,Chest,weighted dips,,20lbs,3x8,,
2025-10-07,Legs,bb rdl,,175lbs,3x12,,
2025-10-07,Arms,skullcrushers,skullcrushers,42lbs,2x12,,
2025-10-07,Back,sa cable row (full rom),,75lbs,2x12,,
2025-10-07,Legs,hack squat,,"170,180,190,200lbs",4x12,,
2025-10-07,Legs,sl rdl,,65lbs,10*,,
2025-10-09,Back,lat pullaround,lat-pullaround,65lbs,3x8,,
2025-10-09,Chest,speed bench,,115lbs,3x9,,
2025-10-09,Shoulders,overhead press,overhead-press,"65,4x85,75","12,2x4,2x2,8",,
2025-10-09,Back,sa pulldowns,,65lbs,2x8,,
2025-10-09,Shoulders,half kneeling sa lm press,,65lbs,"2x11,10",,
2025-10-09,Shoulders,ez bar upright rows,,72lbs,3x12,,
2025-10-09,Shoulders,sa reverse cable fly,,22.5lbs,2x12,,
2025-10-10,Arms,ez bar curls,ez-bar-curls,52lbs,3x15,,
2025-10-10,Back,weighted pullups,,15lbs,3x4,,
2025-10-10,Legs,sl front squat,,105lbs,"9,10,11",,
2025-10-10,Shoulders,db lateral raises,,2/25lbs,4x15,,
2025-10-10,Arms,sa dead hang,sa-dead-hang,31lbs,"12,10s",,
2025-10-10,Back,face pulls,face-pulls,72.5lbs,3x12,,
2025-10-10,Legs,zercher squats,zercher-squats,125lbs,3x12,,
2025-10-10,Legs,tb deadlift + tuck jumps,,195lbs,3x15,,
2025-10-10,Legs,sl lying leg press,,"90,2x100",3x12,,
2025-10-10,Legs,sl seated hamstring curl,,65lbs,3x12,,
2025-10-13,Back,bw pullups,,,"8,6,5,6",,
2025-10-13,Chest,bench,,"4x155,2x135","2x5,3,4,8,6",,
2025-10-13,Shoulders,db shoulder press,db-shoulder-press,2/40lbs,"10,9,8,5",,
2025-10-14,Arms,tricep forward extension,,22.5lbs,2x10,,
2025-10-14,Back,sa cable row (serratus anterior),,80lbs,2x15,,
2025-10-14,Chest,weighted dips,,25lbs,"6,2x7",,
2025-10-14,Legs,bb rdl,,185lbs,"10,9,8",,
2025-10-14,Arms,skullcrushers,skullcrushers,52lbs,"15,20",,
2025-10-14,Back,sa cable row (full rom),,80lbs,2x8,,
2025-10-14,Legs,heels elevated front squat,,"115,3x135","12,2x10,9",,
2025-10-14,Legs,sl rdl,,65lbs,15,,
2025-10-16,Back,lat pullaround,lat-pullaround,65lbs,3x10,,
2025-10-16,Chest,speed bench,,115lbs,3x9,,
2025-10-16,Shoulders,overhead press,overhead-press,"4x85,75","4x5,11",,
2025-10-16,Back,sa pulldowns,,65lbs,"10,8",,
2025-10-16,Chest,sa pushups,,,2x5,,
2025-10-16,Shoulders,half kneeling sa lm press,,65lbs,3x10,,
2025-10-16,Shoulders,ez bar upright rows,,77lbs,3x10,,
2025-10-16,Shoulders,sa reverse cable fly,,"22.5,25lbs","12,3",,
2025-10-17,Legs,sl front squat,,105lbs,3x12,,
2025-10-17,Legs,zercher squats,zercher-squats,135lbs,3x10,,
2025-10-17,Legs,tb deadlift + tuck jumps,,205lbs,"10,11,10",,
2025-10-17,Legs,bench step ups + step up plyos,,65lbs,"10,2x12",,
2025-10-17,Legs,sm lengthened partials,sm-lengthened-partials,90lbs,"10,9,3x10,8,10",,
2025-10-17,Legs,sl seated hamstring curl,,65lbs,3x15,,
2025-10-21,Back,sa incline row,,45lbs,3x12,,
2025-10-21,Chest,speed bench,,115lbs,3x8,,
2025-10-21,Shoulders,overhead press,overhead-press,"4x90,80","2x4,2x3,7",,
2025-10-21,Chest,weighted dips,,25lbs,"6,5,3",,
2025-10-21,Shoulders,half kneeling sa lm press,,65lbs,3x12,,
2025-10-23,Legs,sl front squat,,115lbs,"2x9,10",,
2025-10-23,Legs,zercher squats,zercher-squats,135lbs,3x12,,
2025-10-23,Legs,sl lying leg press,,110lbs,"2x8,12",,
2025-10-23,Legs,tb deadlift + tuck jumps,,205lbs,"2x10,15",,
2025-10-23,Legs,lunges + plyo lunges,,75lbs,3x15,,
2025-10-23,Legs,lm curtsy lunge w/ knee drive + sl 180deg rotational hops,,"65,70,80lbs","15,10,15",,
2025-10-23,Legs,sl lying hamstring curl,,"35,45,55lbs","2x15,10",,
2025-10-24,Back,bw pullups,,,"11,9,6",,
2025-10-24,Chest,bench,,"4x155,2x135","4,2x3,4,2x8",,
2025-10-24,Back,sa cable row (serratus anterior),,85lbs,"12,10",,
2025-10-24,Chest,low-high cable fly,,2/20lbs,3x12,,
2025-10-24,Back,sa cable row (full rom),,80lbs,"10,8",,
2025-10-25,Back,rear delt flys,,2/35lbs,"10,9,10",,
2025-10-25,Shoulders,db shoulder press,db-shoulder-press,2/40lbs,"11,10,12,10",,
2025-10-25,Shoulders,db lateral raises,,2/30lbs,"2x10,9",,
2025-10-25,Shoulders,db t-raises,db-t-raises,2/25lbs,10,,
2025-10-26,Arms,tricep forward extension,,20lbs?,"15,10",,
2025-10-26,Back,sa pulldowns,,50lbs?,2x10,,
2025-10-26,Chest,kettlebell pushups (fast up slow down),,,2x15,,
2025-10-26,Legs,bb rdl,,185lbs,3x10,,
2025-10-26,Shoulders,sa reverse cable fly,,20lbs?,"10,8",,
2025-10-26,Arms,tricep kickback,tricep-kickback,20lbs?,2x12,,
2025-10-26,Legs,sl rdl,,70lbs,10*,,
2025-10-28,Back,wide grip pullups,,,"6,2x5",,
2025-10-28,Chest,speed bench,,115lbs,"8,2x9",,
2025-10-28,Shoulders,overhead press,overhead-press,"3x90,80","3x3,7",,
2025-10-28,Back,face pulls,face-pulls,80lbs,3x10,,
2025-10-31,Back,sa cable row (serratus anterior),,85lbs,15,,
2025-10-31,Chest,bench,,"4x155,2x135","4x4,10,6",,
2025-10-31,Back,sa cable row (full rom),,80lbs,3x10,,
2025-10-31,Chest,weighted dips,,25lbs,"8,7,6",,
2025-11-01,Arms,tricep forward extension,,22.5lbs,3x12,,
2025-11-01,Back,wide grip pullups,,,3x6,,
2025-11-01,Legs,bb rdl,,185lbs,3x12,,
2025-11-01,Shoulders,cable lateral raise,cable-lateral-raise,10lbs,"3x15,10,5",,
2025-11-01,Legs,sl rdl,,70lbs,10,,
2025-11-02,Legs,sl front squat,,115lbs,3x10,,
2025-11-02,Legs,zercher squats,zercher-squats,145lbs,3x8,,
2025-11-02,Legs,hack squat,,280lbs,3x8,,
2025-11-03,Legs,nordic curls,nordic-curls,15lbs,3x15,,
2025-11-04,Arms,reverse curls,reverse-curls,"52,2x57","15,12,15",,
2025-11-04,Back,wide grip pullups,,,"7,6,4",,
2025-11-04,Chest,speed bench,,"115,2x135","9,2x6",,
2025-11-04,Shoulders,overhead press,overhead-press,"4x90,80","4x5,8",,
2025-11-04,Back,rear delt flys,,2/35lbs,3x12,,
2025-11-04,Shoulders,db shoulder press,db-shoulder-press,2/40lbs,"12,11,9",,
2025-11-05,Legs,tb deadlift + tuck jumps,,205lbs,3x15,,
2025-11-05,Legs,bench step ups + step up plyos,,65lbs,"12,2x15",,
2025-11-05,Legs,lateral squats + skater hops,,"65,75lbs","15,2x10",,
2025-11-05,Legs,sl seated hamstring curl,,70lbs,"8,10,8",,
2025-11-07,Back,sa cable row (serratus anterior),,90lbs,10,,
2025-11-07,Chest,bench,,"4x155,2x135","4x5,9,6",,
2025-11-07,Back,sa cable row (full rom),,80lbs,"2x12,12*",,
2025-11-07,Chest,weighted dips,,25lbs,"2x8,5",,
2025-11-08,Arms,tricep forward extension,,25lbs,3x8,,
2025-11-08,Back,wide grip pullups,,,"9,2x6",,
2025-11-08,Shoulders,cable lateral raise,cable-lateral-raise,12.5lbs,"11,12,13,12",,
2025-11-09,Arms,ez bar curls,ez-bar-curls,57lbs,"10,11,10",,
